no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
0.0,0.0,-0.5,0.5,1,0.0,1,2.3577981651376145,0.0,0.4,-0.26666666666666666,1,0.0,0.0,0.0,-0.626923076923077,0.0,0
0.0,2.0,1.0,1.5,2,0.0,6,0.8990825688073395,0.0,-0.2,-0.4,2,0.0,0.0,0.0,3.0405128205128205,2.0,0
1.0,0.0,0.0,0.5,1,0.0,4,-0.07339449541284404,0.0,-1.0,0.06666666666666667,2,0.0,0.0,0.0,0.5284615384615384,2.0,1
-1.0,0.0,0.0,-0.5,1,0.0,1,-0.46788990825688076,-1.0,0.4,0.6666666666666666,3,1.0,0.0,2.0,-0.8833333333333334,0.0,1
1.0,0.0,0.5,-1.0,1,0.0,4,0.3119266055045872,0.0,0.2,-0.8,2,0.0,0.0,0.0,1.7653846153846156,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,1.146788990825688,0.0,0.4,-0.26666666666666666,1,0.0,0.0,0.0,0.5269230769230768,0.0,0
0.0,0.0,0.0,0.5,1,0.0,1,0.4036697247706422,0.0,0.0,0.4,1,0.0,0.0,0.0,-0.6974358974358975,1.0,1
0.0,0.0,0.0,0.0,2,0.0,1,0.9541284403669725,0.0,-1.0,0.6,1,0.0,0.0,0.0,0.7833333333333332,0.0,0
-1.0,0.0,-0.5,0.0,1,0.0,4,-0.03669724770642202,0.0,-0.4,0.06666666666666667,2,0.0,0.0,0.0,1.05,0.0,0
1.0,0.0,0.0,0.5,1,0.0,4,0.4036697247706422,0.0,0.8,-0.5333333333333333,2,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,1.0,1,0.0,1,-0.22935779816513763,-1.0,0.4,-0.7333333333333333,2,0.0,0.0,0.0,-0.03923076923076926,2.0,1
0.0,0.0,0.0,-0.5,0,0.0,1,0.3119266055045872,0.0,-0.4,0.13333333333333333,2,0.0,0.0,0.0,0.4269230769230767,0.0,0
1.0,0.0,0.0,1.0,1,0.0,6,-0.3944954128440367,0.0,0.2,-0.13333333333333333,2,0.0,0.0,0.0,1.3828205128205127,1.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.44954128440366975,0.0,-1.0,-0.6666666666666666,2,0.0,0.0,0.0,0.09102564102564095,0.0,1
-1.0,0.0,0.0,0.0,1,0.0,1,-0.4954128440366973,-1.0,0.4,0.2,3,0.0,0.0,0.0,0.8346153846153845,0.0,1
0.0,0.0,0.0,-1.0,0,0.0,1,0.9908256880733946,0.0,-0.2,-0.4,2,0.0,0.0,0.0,0.10384615384615377,1.0,0
0.0,0.0,-0.5,1.0,1,0.0,1,-0.07339449541284404,-1.0,0.8,0.9333333333333333,1,0.0,0.0,0.0,-0.7294871794871796,0.0,1
0.0,0.0,0.5,0.5,1,0.0,1,-0.46788990825688076,-1.0,0.4,-1.0,1,0.0,0.0,0.0,-1.0525641025641026,0.0,1
-1.0,0.0,0.0,-0.5,1,0.0,1,-0.48623853211009177,0.0,-0.6,0.0,3,1.0,0.0,1.0,-0.11410256410256417,0.0,1
0.0,1.0,0.5,0.5,1,0.0,1,-0.22935779816513763,0.0,-1.2,-0.7333333333333333,2,0.0,0.0,0.0,-0.49102564102564117,1.0,1
1.0,0.0,0.0,0.0,2,0.0,4,0.3119266055045872,0.0,-0.2,0.13333333333333333,2,0.0,0.0,0.0,2.4499999999999997,2.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.11926605504587157,0.0,-0.8,0.4,2,0.0,0.0,0.0,0.14999999999999986,2.0,1
-1.0,0.0,-0.5,-0.5,0,0.0,1,-0.44954128440366975,0.0,-0.6,0.6,2,0.0,0.0,0.0,0.5012820512820512,0.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.1926605504587156,0.0,-0.8,-0.3333333333333333,2,0.0,0.0,0.0,0.14999999999999986,1.0,1
-1.0,0.0,0.0,-1.0,1,0.0,1,-0.45871559633027525,-1.0,0.6,0.0,2,0.0,0.0,0.0,-0.21666666666666673,2.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,0.9357798165137615,0.0,-0.8,-0.4666666666666667,1,0.0,0.0,0.0,-0.7551282051282052,1.0,1
1.0,0.0,0.5,0.0,1,0.0,1,-0.46788990825688076,0.0,-1.2,-0.6,1,0.0,0.0,0.0,-0.23717948717948717,1.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.3486238532110092,0.0,-0.2,0.8666666666666667,2,0.0,0.0,0.0,-0.011538461538461612,1.0,1
0.0,0.0,0.0,0.0,1,0.0,1,-0.47706422018348627,-1.0,0.4,0.2,1,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1,0.0,1,1.981651376146789,0.0,-0.6,-0.2,1,0.0,0.0,0.0,-0.11410256410256417,0.0,0
0.0,0.0,0.0,0.0,2,0.0,1,3.311926605504587,0.0,0.2,0.6666666666666666,1,0.0,0.0,0.0,0.1935897435897435,0.0,0
-1.0,0.0,0.5,-1.0,1,0.0,1,-0.3211009174311927,0.0,0.4,-0.9333333333333333,2,0.0,0.0,0.0,0.6576923076923075,1.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,0.22018348623853212,0.0,-0.6,-0.6,2,0.0,0.0,0.0,0.4269230769230767,0.0,1
1.0,0.0,1.0,2.0,1,0.0,4,0.3211009174311927,0.0,-0.2,0.13333333333333333,2,0.0,0.0,0.0,1.2628205128205126,2.0,1
0.0,0.0,0.5,2.0,1,0.0,1,1.761467889908257,0.0,0.4,-0.13333333333333333,1,0.0,0.0,0.0,-0.24871794871794878,0.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.12844036697247707,-1.0,0.4,0.4666666666666667,2,0.0,0.0,0.0,-2.5500000000000003,0.0,1
0.0,0.0,-0.5,1.0,1,0.0,4,-0.30275229357798167,0.0,-0.6,1.0,2,0.0,0.0,0.0,0.1323076923076922,1.0,1
-1.0,0.0,0.5,-0.5,0,0.0,1,0.5412844036697247,0.0,0.8,0.06666666666666667,2,0.0,0.0,0.0,-0.5192307692307693,2.0,1
-1.0,0.0,0.0,0.5,1,0.0,1,-0.3211009174311927,-1.0,0.2,0.06666666666666667,2,0.0,0.0,0.0,0.2512820512820512,3.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,2.4128440366972477,0.0,0.0,0.13333333333333333,1,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,0.0,0.5,0.0,1,0.0,2,1.5963302752293578,0.0,0.2,-0.3333333333333333,2,0.0,0.0,0.0,0.021794871794871648,1.0,0
0.0,0.0,0.5,1.5,0,0.0,1,-0.3853211009174312,0.0,0.6,0.4,2,0.0,0.0,0.0,-0.5666666666666669,2.0,0
0.0,0.0,-0.5,0.0,2,0.0,1,0.41284403669724773,-1.0,0.4,0.0,1,0.0,0.0,0.0,0.05256410256410249,0.0,0
0.0,0.0,0.5,0.5,1,0.0,1,1.8256880733944953,0.0,0.4,0.0,2,0.0,0.0,0.0,0.033333333333333263,0.0,0
1.0,0.0,-0.5,0.5,1,0.0,4,-0.22935779816513763,0.0,-0.8,-0.2,2,0.0,0.0,0.0,1.0576923076923073,1.0,1
-1.0,0.0,0.5,1.0,1,0.0,1,0.5137614678899083,0.0,0.6,-0.2,3,0.0,0.0,0.0,-0.5243589743589744,0.0,0
0.0,0.0,0.5,0.5,1,0.0,1,-0.44036697247706424,0.0,-1.4,0.5333333333333333,1,0.0,0.0,0.0,-0.8576923076923078,0.0,1
-1.0,0.0,0.0,0.0,0,0.0,1,-0.30275229357798167,0.0,0.6,-0.6,2,0.0,0.0,0.0,0.9841025641025644,1.0,1
0.0,1.0,-0.5,-0.5,1,0.0,1,-0.3761467889908257,0.0,0.6,0.2,2,0.0,0.0,0.0,0.0,2.0,1
1.0,0.0,0.5,1.0,1,0.0,4,1.311926605504587,0.0,0.2,0.5333333333333333,1,0.0,0.0,0.0,0.4141025641025639,0.0,0
0.0,0.0,0.5,1.5,1,0.0,1,0.9724770642201835,0.0,0.0,-0.06666666666666667,1,0.0,0.0,0.0,-0.6974358974358975,1.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,-0.3853211009174312,0.0,-1.2,-0.26666666666666666,2,0.0,0.0,0.0,-0.5243589743589744,0.0,0
0.0,0.0,0.5,0.0,1,0.0,4,0.5504587155963303,0.0,0.4,0.8,2,0.0,0.0,0.0,0.126923076923077,2.0,1
0.0,0.0,0.5,0.0,1,0.0,1,1.6972477064220184,-1.0,0.6,0.4,2,0.0,0.0,0.0,-0.6974358974358975,1.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.14678899082568808,0.0,0.4,0.6666666666666666,2,0.0,0.0,0.0,0.6166666666666666,0.0,1
0.0,0.0,0.0,0.5,1,0.0,1,1.7706422018348624,0.0,0.2,0.6666666666666666,1,0.0,0.0,0.0,-0.11410256410256417,0.0,0
1.0,0.0,-0.5,-0.5,1,0.0,4,0.9724770642201835,0.0,0.2,0.4666666666666667,2,0.0,0.0,0.0,1.534615384615385,0.0,0
0.0,0.0,0.5,0.5,1,0.0,1,-0.3577981651376147,0.0,0.2,0.6,1,0.0,0.0,0.0,-0.11410256410256417,0.0,1
-1.0,0.0,-0.5,0.5,2,0.0,1,0.28440366972477066,0.0,-0.6,-0.8666666666666667,1,0.0,0.0,0.0,-0.08846153846153854,0.0,1
1.0,0.0,-0.5,0.5,0,0.0,4,0.0,0.0,0.2,-0.6,2,0.0,0.0,0.0,1.0430769230769228,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5229357798165137,0.0,-0.8,0.2,3,0.0,0.0,0.0,-0.3705128205128206,0.0,1
0.0,0.0,0.5,1.5,1,0.0,1,0.8532110091743119,0.0,0.2,0.5333333333333333,2,0.0,0.0,0.0,0.7730769230769229,2.0,0
0.0,1.0,0.0,-0.5,1,0.0,1,-0.5137614678899083,0.0,-1.2,-0.6666666666666666,2,0.0,0.0,0.0,0.5269230769230768,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.4954128440366973,-1.0,0.2,0.4,2,0.0,0.0,0.0,1.1679487179487178,1.0,1
0.0,2.0,0.0,0.0,1,0.0,2,0.045871559633027525,0.0,-1.0,-0.3333333333333333,2,0.0,0.0,0.0,1.0153846153846156,0.0,0
1.0,0.0,0.5,1.5,1,0.0,4,0.7981651376146789,0.0,-0.2,-0.4666666666666667,2,0.0,0.0,0.0,0.8779487179487179,0.0,0
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5137614678899083,0.0,-1.2,0.6,2,0.0,0.0,0.0,-0.3448717948717949,0.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,0.3211009174311927,-1.0,0.4,-0.6,1,0.0,0.0,0.0,-0.7551282051282052,0.0,1
0.0,0.0,0.0,1.0,1,1.0,4,-0.5229357798165137,0.0,0.2,0.3333333333333333,5,0.0,0.0,0.0,-2.5500000000000003,1.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,-0.14678899082568808,0.0,0.8,-0.6,2,0.0,0.0,0.0,-0.28333333333333327,2.0,1
0.0,0.0,0.5,-0.5,1,0.0,2,-0.11926605504587157,0.0,-0.8,0.4666666666666667,1,0.0,0.0,0.0,-0.11410256410256417,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,1.963302752293578,0.0,0.2,0.3333333333333333,1,0.0,0.0,0.0,0.04820512820512809,1.0,0
0.0,2.0,-0.5,0.0,1,0.0,6,0.7247706422018348,0.0,0.0,-0.26666666666666666,2,0.0,0.0,0.0,3.1243589743589744,1.0,0
0.0,0.0,0.0,-0.5,1,0.0,4,0.8440366972477065,0.0,-0.2,-0.8,2,0.0,0.0,0.0,0.38076923076923064,1.0,0
0.0,0.0,-0.5,0.0,1,0.0,1,-0.5229357798165137,-1.0,0.0,-0.2,2,0.0,0.0,0.0,-0.3705128205128206,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.23853211009174313,0.0,-1.2,-0.8,3,0.0,0.0,0.0,-0.7551282051282052,0.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,0.009174311926605505,0.0,-0.4,0.4,2,0.0,0.0,0.0,-0.126923076923077,1.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.3577981651376147,-1.0,0.4,1.0,2,0.0,0.0,0.0,-0.11512820512820536,1.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,0.08256880733944955,0.0,0.6,-0.9333333333333333,2,0.0,0.0,0.0,-0.15000000000000022,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,4,-0.5045871559633027,0.0,-0.6,0.6666666666666666,2,0.0,0.0,0.0,1.9628205128205127,1.0,1
0.0,0.0,0.5,-0.5,2,0.0,1,0.42201834862385323,-1.0,-0.2,0.13333333333333333,1,0.0,0.0,0.0,-0.126923076923077,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,0.6330275229357798,0.0,-0.2,0.6,2,0.0,0.0,0.0,-0.574871794871795,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,7,-0.1926605504587156,0.0,0.2,0.0,2,0.0,0.0,0.0,3.7038461538461536,2.0,1
0.0,0.0,0.5,-0.5,0,0.0,1,-0.22935779816513763,0.0,0.8,-0.4,2,0.0,0.0,0.0,-0.29358974358974366,1.0,1
0.0,2.0,-0.5,-0.5,1,0.0,6,-0.47706422018348627,0.0,0.0,-0.8666666666666667,2,0.0,0.0,0.0,3.3730769230769235,0.0,0
0.0,0.0,-0.5,0.5,0,0.0,1,0.7155963302752294,0.0,-0.4,-0.4666666666666667,2,0.0,0.0,0.0,0.4269230769230767,0.0,0
-1.0,0.0,0.0,1.0,1,0.0,1,-0.3944954128440367,-1.0,0.8,-0.13333333333333333,1,0.0,0.0,0.0,-1.0628205128205128,0.0,1
0.0,0.0,0.0,0.5,1,0.0,1,-0.3302752293577982,0.0,0.8,0.2,2,0.0,0.0,0.0,-0.28333333333333327,0.0,1
0.0,0.0,0.0,0.0,0,0.0,1,-0.12844036697247707,0.0,0.4,-0.4,2,0.0,0.0,0.0,0.21923076923076915,2.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,-0.25688073394495414,0.0,0.6,0.0,2,0.0,0.0,0.0,-0.29358974358974366,1.0,0
0.0,0.0,0.0,-0.5,1,0.0,1,0.43119266055045874,0.0,-0.2,0.0,2,0.0,0.0,0.0,-0.574871794871795,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.07339449541284404,-1.0,0.4,0.8,2,0.0,0.0,0.0,-0.05435897435897447,2.0,1
0.0,0.0,0.5,0.0,0,0.0,1,-0.27522935779816515,0.0,0.4,0.8,2,0.0,0.0,0.0,0.27051282051282044,1.0,1
-1.0,0.0,0.5,0.0,1,0.0,1,0.6146788990825688,0.0,0.6,-0.6666666666666666,2,0.0,0.0,0.0,1.1943589743589744,3.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,1.908256880733945,0.0,-0.4,0.5333333333333333,1,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,0.0,-0.5,1.0,1,0.0,1,0.2018348623853211,-1.0,0.6,0.13333333333333333,2,0.0,0.0,0.0,-1.1948717948717948,2.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,-0.5229357798165137,0.0,-1.4,0.8666666666666667,2,0.0,0.0,0.0,-0.5243589743589744,1.0,1
0.0,0.0,-0.5,0.0,0,0.0,4,-0.11926605504587157,0.0,0.6,0.13333333333333333,2,0.0,0.0,0.0,-0.41179487179487184,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,4,0.6697247706422018,0.0,0.2,0.8666666666666667,2,0.0,0.0,0.0,1.0269230769230768,2.0,0
0.0,0.0,0.0,-1.0,1,0.0,1,-0.41284403669724773,-1.0,0.4,-0.8,1,0.0,0.0,0.0,-0.7038461538461539,0.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.3944954128440367,0.0,0.8,0.8,2,0.0,0.0,0.0,0.9884615384615384,1.0,1
0.0,0.0,0.0,0.0,1,1.0,4,-0.12844036697247707,0.0,-0.6,-0.4666666666666667,2,0.0,0.0,0.0,1.2807692307692309,1.0,1
-1.0,0.0,0.0,0.5,1,0.0,1,-0.2018348623853211,0.0,0.6,-0.6,2,0.0,0.0,0.0,2.5525641025641024,2.0,1
0.0,0.0,0.5,0.0,1,0.0,1,1.4862385321100917,0.0,0.4,0.4,2,0.0,0.0,0.0,-0.21794871794871795,2.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,-0.5229357798165137,-1.0,0.0,0.4,2,0.0,0.0,0.0,0.6294871794871794,1.0,1
-1.0,0.0,0.5,0.5,1,0.0,1,-0.30275229357798167,0.0,0.0,0.2,1,0.0,0.0,0.0,-0.7551282051282052,0.0,1
0.0,0.0,0.0,0.5,1,0.0,5,-0.24770642201834864,0.0,0.2,-0.26666666666666666,2,0.0,0.0,0.0,0.9761538461538464,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.26605504587155965,0.0,-1.0,-0.8,2,0.0,0.0,0.0,-0.6556410256410258,0.0,1
-1.0,0.0,0.0,-1.0,1,0.0,1,-0.29357798165137616,0.0,0.2,-0.7333333333333333,3,1.0,0.0,1.0,-0.8833333333333334,1.0,1
-1.0,0.0,0.5,0.5,1,0.0,1,2.770642201834862,0.0,0.4,-0.13333333333333333,1,0.0,0.0,0.0,-0.7551282051282052,0.0,1
0.0,0.0,-0.5,0.5,2,0.0,1,-0.21100917431192662,-1.0,0.2,0.4666666666666667,1,0.0,0.0,0.0,3.2107692307692304,0.0,0
1.0,0.0,-0.5,0.0,1,0.0,4,0.6697247706422018,0.0,-0.4,-0.4666666666666667,2,0.0,0.0,0.0,1.534615384615385,0.0,0
0.0,0.0,0.0,0.0,0,0.0,1,0.009174311926605505,0.0,-0.4,-0.4,2,0.0,0.0,0.0,0.4269230769230767,1.0,1
0.0,0.0,0.5,-1.0,1,0.0,1,0.1834862385321101,0.0,0.4,0.9333333333333333,2,0.0,0.0,0.0,0.011538461538461612,1.0,1
0.0,0.0,1.0,1.5,0,0.0,1,0.5045871559633027,0.0,-0.2,-0.3333333333333333,2,0.0,0.0,0.0,-0.09794871794871814,1.0,1
0.0,0.0,0.5,0.0,1,0.0,4,0.045871559633027525,-1.0,0.6,-0.06666666666666667,2,0.0,0.0,0.0,-0.4499999999999999,1.0,1
1.0,0.0,-0.5,1.0,1,0.0,4,-0.3486238532110092,0.0,-0.2,-0.7333333333333333,2,0.0,0.0,0.0,2.244871794871795,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.5137614678899083,-1.0,0.0,-0.3333333333333333,2,0.0,0.0,0.0,0.14230769230769225,3.0,1
0.0,0.0,0.0,1.0,1,0.0,4,0.08256880733944955,0.0,0.8,0.6666666666666666,2,0.0,0.0,0.0,0.29205128205128206,0.0,0
-1.0,0.0,-0.5,1.0,1,0.0,1,-0.30275229357798167,0.0,-0.6,-0.3333333333333333,2,0.0,0.0,0.0,0.9115384615384615,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.1559633027522936,0.0,0.6,0.6666666666666666,1,0.0,0.0,0.0,-0.8064102564102564,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.11009174311926606,0.0,-1.2,0.13333333333333333,2,0.0,0.0,0.0,-0.41410256410256424,1.0,1
0.0,1.0,0.5,0.0,1,0.0,1,-0.5137614678899083,-1.0,0.8,-0.7333333333333333,1,0.0,0.0,0.0,-0.7038461538461539,1.0,1
-1.0,0.0,0.5,1.5,0,0.0,1,0.7706422018348624,0.0,0.2,0.2,2,0.0,0.0,0.0,0.496153846153846,1.0,0
0.0,0.0,0.0,0.0,0,0.0,1,-0.2018348623853211,0.0,-0.4,0.7333333333333333,1,0.0,0.0,0.0,-0.5884615384615385,0.0,1
-1.0,0.0,0.5,1.5,1,0.0,1,-0.45871559633027525,0.0,0.6,-0.6666666666666666,2,0.0,0.0,0.0,1.1643589743589746,1.0,1
-1.0,0.0,0.5,-0.5,1,1.0,1,-0.42201834862385323,0.0,0.8,0.06666666666666667,3,1.0,5.0,57.0,-0.8320512820512821,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,2.55045871559633,0.0,0.4,-0.2,1,0.0,0.0,0.0,-0.2423076923076924,2.0,1
0.0,0.0,0.0,1.0,1,0.0,4,0.22018348623853212,0.0,-1.0,0.4666666666666667,2,0.0,0.0,0.0,-0.043589743589743664,1.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.46788990825688076,0.0,0.6,0.4666666666666667,1,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-1.0,1,0.0,1,-0.5137614678899083,0.0,0.8,0.13333333333333333,2,0.0,0.0,0.0,-0.2551282051282052,1.0,1
1.0,0.0,-0.5,0.5,1,0.0,4,-0.21100917431192662,0.0,0.8,-0.13333333333333333,2,0.0,0.0,0.0,1.0038461538461536,1.0,1
0.0,0.0,0.5,0.5,1,0.0,1,0.3486238532110092,0.0,-1.0,0.06666666666666667,2,0.0,0.0,0.0,-0.6538461538461539,1.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.027522935779816515,0.0,0.6,0.2,1,0.0,0.0,0.0,-0.626923076923077,0.0,1
1.0,0.0,-0.5,0.0,1,0.0,1,0.11009174311926606,0.0,-0.6,0.13333333333333333,2,0.0,0.0,0.0,1.6012820512820514,1.0,1
0.0,0.0,0.5,1.5,1,0.0,1,1.6972477064220184,0.0,0.8,0.7333333333333333,2,0.0,0.0,0.0,-1.0535897435897437,1.0,0
0.0,0.0,0.5,1.5,1,1.0,1,1.2293577981651376,0.0,-0.2,0.0,2,0.0,0.0,0.0,0.01282051282051282,1.0,1
1.0,0.0,0.5,-0.5,1,0.0,4,0.045871559633027525,0.0,-0.8,0.5333333333333333,2,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.1651376146788991,0.0,-0.4,-0.4666666666666667,2,0.0,0.0,0.0,0.7038461538461539,1.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,0.1559633027522936,-1.0,0.2,0.13333333333333333,1,0.0,0.0,0.0,0.05256410256410249,0.0,1
0.0,0.0,0.5,-0.5,1,0.0,2,2.4128440366972477,0.0,0.0,0.26666666666666666,2,0.0,0.0,0.0,-0.11538461538461539,1.0,1
0.0,1.0,-0.5,-0.5,0,0.0,1,-0.1926605504587156,0.0,0.8,0.7333333333333333,2,0.0,0.0,0.0,-0.29358974358974366,1.0,1
0.0,0.0,0.5,0.5,1,0.0,1,1.3577981651376148,0.0,-0.2,0.4,2,0.0,0.0,0.0,-0.21794871794871795,0.0,0
0.0,0.0,0.5,-0.5,1,0.0,1,-0.3669724770642202,0.0,-1.2,-0.13333333333333333,2,0.0,0.0,0.0,-0.21666666666666673,1.0,0
0.0,0.0,0.5,0.0,1,0.0,4,0.6972477064220184,0.0,-0.6,0.7333333333333333,2,0.0,0.0,0.0,0.47948717948717956,0.0,0
0.0,0.0,0.5,1.5,1,0.0,1,1.2568807339449541,0.0,0.4,0.4,2,0.0,0.0,0.0,-0.08076923076923091,0.0,0
1.0,0.0,-0.5,0.5,1,0.0,5,0.42201834862385323,0.0,0.8,0.7333333333333333,1,0.0,0.0,0.0,0.3487179487179486,1.0,1
0.0,0.0,0.5,0.0,1,0.0,4,0.045871559633027525,-1.0,0.6,-1.0,1,0.0,0.0,0.0,-0.9269230769230771,0.0,1
0.0,0.0,0.5,0.5,1,0.0,4,0.4036697247706422,0.0,-0.6,-0.7333333333333333,2,0.0,0.0,0.0,0.8499999999999998,1.0,1
0.0,0.0,0.5,0.0,1,0.0,2,1.2568807339449541,0.0,-0.2,-0.4,2,0.0,0.0,0.0,-0.4520512820512823,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,2,1.128440366972477,0.0,0.0,0.26666666666666666,2,0.0,0.0,0.0,-0.04897435897435889,1.0,1
0.0,0.0,0.0,0.5,1,0.0,1,-0.5229357798165137,-1.0,0.2,-0.6,2,0.0,0.0,0.0,0.4192307692307691,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,4,-0.009174311926605505,0.0,-0.4,0.3333333333333333,2,0.0,0.0,0.0,-0.3110256410256413,1.0,1
0.0,0.0,-0.5,0.5,0,0.0,1,0.5871559633027523,0.0,-0.4,0.0,1,0.0,0.0,0.0,-0.3705128205128206,0.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.5229357798165137,0.0,0.4,0.8666666666666667,2,0.0,0.0,0.0,0.45102564102564113,0.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,0.43119266055045874,0.0,0.0,0.3333333333333333,2,0.0,0.0,0.0,0.5192307692307693,0.0,1
0.0,0.0,0.0,-0.5,2,0.0,1,0.8073394495412844,0.0,0.4,0.4,2,0.0,0.0,0.0,1.373076923076923,0.0,0
-1.0,0.0,0.5,0.0,1,0.0,1,0.5412844036697247,0.0,-1.2,0.8,1,0.0,0.0,0.0,0.0,0.0,1
-1.0,0.0,-0.5,0.5,1,0.0,1,1.0,0.0,0.6,-1.0,1,0.0,0.0,0.0,0.27051282051282044,0.0,0
0.0,0.0,0.5,0.5,1,0.0,1,0.24770642201834864,0.0,-0.6,0.4,2,0.0,0.0,0.0,0.9194871794871795,1.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,0.42201834862385323,0.0,-0.8,0.2,1,0.0,0.0,0.0,0.39871794871794863,0.0,0
0.0,0.0,0.0,-1.0,1,0.0,1,0.7706422018348624,-1.0,0.2,0.26666666666666666,1,0.0,0.0,0.0,-0.2423076923076924,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.41284403669724773,-1.0,0.0,-0.7333333333333333,3,0.0,0.0,0.0,-0.8833333333333334,0.0,1
0.0,0.0,0.0,-1.0,1,1.0,1,0.1559633027522936,0.0,0.0,0.8,2,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.10091743119266056,0.0,0.0,0.06666666666666667,2,0.0,0.0,0.0,0.6576923076923075,2.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.27522935779816515,0.0,-0.6,0.8666666666666667,1,0.0,0.0,0.0,-0.47948717948717956,1.0,1
0.0,0.0,0.0,1.5,1,0.0,4,0.6146788990825688,0.0,0.2,0.26666666666666666,2,0.0,0.0,0.0,1.119230769230769,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,1.981651376146789,0.0,-0.6,-0.2,1,0.0,0.0,0.0,-0.11410256410256417,0.0,0
0.0,0.0,-0.5,0.0,1,0.0,1,1.724770642201835,0.0,-0.4,0.06666666666666667,1,0.0,0.0,0.0,-0.626923076923077,0.0,0
-1.0,0.0,0.0,-1.0,1,0.0,1,0.48623853211009177,0.0,0.4,-0.4666666666666667,1,0.0,0.0,0.0,0.5269230769230768,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.944954128440367,-1.0,0.8,0.9333333333333333,1,0.0,0.0,0.0,-0.737948717948718,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,4,0.06422018348623854,0.0,0.2,-0.06666666666666667,2,0.0,0.0,0.0,1.2807692307692309,2.0,1
0.0,0.0,-0.5,1.0,1,0.0,4,1.4311926605504588,0.0,0.0,1.0,2,0.0,0.0,0.0,0.47948717948717956,1.0,0
0.0,0.0,-0.5,-0.5,2,0.0,1,0.3944954128440367,-1.0,0.4,0.0,1,0.0,0.0,0.0,0.21923076923076915,0.0,0
